,CustomerID,AccountBalance,LastLogin,Name,Age,Address,TransactionID,Amount,Timestamp,MerchantID,Category,MerchantName,Location,TransactionAmount,AnomalyScore,SuspiciousFlag,FraudIndicator
242,1233,8198.17833915617,2022-08-21,Customer 1233,28,Address 1233,305,79.21418526693257,2022-01-13 16:00:00,2020,Food,Merchant 2020,Location 2020,44.03294777488758,0.3718737635846537,0,0
243,1234,6737.496077516889,2022-08-22,Customer 1234,18,Address 1234,146,86.17240478756997,2022-01-07 01:00:00,2011,Food,Merchant 2011,Location 2011,33.87159912261558,0.0963849867089952,0,0
244,1234,6737.496077516889,2022-08-22,Customer 1234,18,Address 1234,636,81.49217872125034,2022-01-27 11:00:00,2391,Food,Merchant 2391,Location 2391,48.97803758936727,0.8601626136563015,0,0
245,1237,5160.483332414382,2022-08-25,Customer 1237,32,Address 1237,201,78.69908198812801,2022-01-09 08:00:00,2382,Other,Merchant 2382,Location 2382,78.7926566816262,0.0924698674989543,0,0
246,1237,5160.483332414382,2022-08-25,Customer 1237,32,Address 1237,624,91.4805744361771,2022-01-26 23:00:00,2932,Travel,Merchant 2932,Location 2932,13.859496373981589,0.6731950403866196,0,0
247,1238,8228.897853132457,2022-08-26,Customer 1238,38,Address 1238,46,79.35791579481321,2022-01-02 21:00:00,2274,Online,Merchant 2274,Location 2274,15.0314207539817,0.9923378496402676,0,0
248,1238,8228.897853132457,2022-08-26,Customer 1238,38,Address 1238,987,90.00558943683018,2022-02-11 02:00:00,2373,Food,Merchant 2373,Location 2373,40.347012916706845,0.2810849871880284,0,0
249,1239,8704.182255178053,2022-08-27,Customer 1239,40,Address 1239,171,16.468824479692067,2022-01-08 02:00:00,2201,Retail,Merchant 2201,Location 2201,91.1933076822215,0.4491231704158719,0,0
250,1239,8704.182255178053,2022-08-27,Customer 1239,40,Address 1239,298,20.66255752728149,2022-01-13 09:00:00,2745,Retail,Merchant 2745,Location 2745,67.96649542030532,0.3585527610416317,0,0
251,1239,8704.182255178053,2022-08-27,Customer 1239,40,Address 1239,610,90.60563652231846,2022-01-26 09:00:00,2146,Other,Merchant 2146,Location 2146,90.01981973137339,0.5122600501751468,0,0
252,1240,1883.4867347636705,2022-08-28,Customer 1240,43,Address 1240,121,32.34210737065556,2022-01-06 00:00:00,2794,Retail,Merchant 2794,Location 2794,95.08638384399995,0.7459715350697309,0,0
253,1240,1883.4867347636705,2022-08-28,Customer 1240,43,Address 1240,448,62.874333971672,2022-01-19 15:00:00,2079,Online,Merchant 2079,Location 2079,59.631169460802525,0.0469248431029969,0,0
254,1242,5765.640647310825,2022-08-30,Customer 1242,32,Address 1242,918,23.12363510526152,2022-02-08 05:00:00,2423,Travel,Merchant 2423,Location 2423,71.52949764480569,0.8719082869819983,0,0
255,1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,250,60.55808100557361,2022-01-11 09:00:00,2040,Retail,Merchant 2040,Location 2040,21.65134654738703,0.8702311777696006,0,0
256,1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,398,40.36412587140183,2022-01-17 13:00:00,2907,Online,Merchant 2907,Location 2907,35.656275622613975,0.4686762984940886,0,0
257,1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,662,92.69624970525254,2022-01-28 13:00:00,2385,Online,Merchant 2385,Location 2385,91.52325525262846,0.5164229509412711,0,0
258,1244,8723.861426511972,2022-09-01,Customer 1244,46,Address 1244,807,51.93353981623281,2022-02-03 14:00:00,2929,Retail,Merchant 2929,Location 2929,23.79471541177682,0.8243761263303714,0,0
259,1249,5944.205812014155,2022-09-06,Customer 1249,26,Address 1249,866,34.44668007158171,2022-02-06 01:00:00,2395,Online,Merchant 2395,Location 2395,42.57270708499616,0.1290055257416732,0,0
260,1251,1820.9385858995977,2022-09-08,Customer 1251,34,Address 1251,26,52.593928648769634,2022-01-02 01:00:00,2753,Other,Merchant 2753,Location 2753,95.19370554798026,0.4870702896864038,0,0
261,1252,9182.87387648701,2022-09-09,Customer 1252,53,Address 1252,746,24.962467028590897,2022-02-01 01:00:00,2843,Other,Merchant 2843,Location 2843,77.5959905452458,0.6118703895885295,0,0
262,1253,5185.762081850918,2022-09-10,Customer 1253,62,Address 1253,263,27.336940402644966,2022-01-11 22:00:00,2509,Food,Merchant 2509,Location 2509,11.86341116322519,0.2175426414356537,0,0
263,1255,5672.324719130025,2022-09-12,Customer 1255,32,Address 1255,454,82.94038053812939,2022-01-19 21:00:00,2371,Retail,Merchant 2371,Location 2371,63.639157092267126,0.8019799729662566,0,0
264,1260,4878.415267175985,2022-09-17,Customer 1260,64,Address 1260,552,30.561099365798057,2022-01-23 23:00:00,2325,Retail,Merchant 2325,Location 2325,42.93345792371143,0.8539408620605459,0,0
265,1263,3583.3826875795057,2022-09-20,Customer 1263,21,Address 1263,627,96.58421668519038,2022-01-27 02:00:00,2292,Online,Merchant 2292,Location 2292,99.13454677927696,0.1142094134989581,0,0
266,1263,3583.3826875795057,2022-09-20,Customer 1263,21,Address 1263,810,31.85157143386876,2022-02-03 17:00:00,2227,Retail,Merchant 2227,Location 2227,36.35341931075458,0.65710728052199,0,0
267,1264,6025.002661070012,2022-09-21,Customer 1264,23,Address 1264,360,41.70586082062327,2022-01-15 23:00:00,2534,Online,Merchant 2534,Location 2534,16.47168996025796,0.2031701732377904,0,0
268,1264,6025.002661070012,2022-09-21,Customer 1264,23,Address 1264,570,80.89642698729558,2022-01-24 17:00:00,2129,Travel,Merchant 2129,Location 2129,45.70892854469648,0.7705794406270359,0,0
269,1265,7502.562160892314,2022-09-22,Customer 1265,47,Address 1265,515,25.03864028565554,2022-01-22 10:00:00,2268,Food,Merchant 2268,Location 2268,45.52564850769525,0.8925939828354749,0,0
270,1266,1773.8085062866285,2022-09-23,Customer 1266,50,Address 1266,457,73.61390202453833,2022-01-20 00:00:00,2060,Online,Merchant 2060,Location 2060,47.84000801700508,0.071081058330728,0,0
271,1266,1773.8085062866285,2022-09-23,Customer 1266,50,Address 1266,508,14.139387559786153,2022-01-22 03:00:00,2772,Online,Merchant 2772,Location 2772,91.6641527939692,0.2106717023337655,0,0
272,1268,5840.971694574231,2022-09-25,Customer 1268,40,Address 1268,578,62.16550879121196,2022-01-25 01:00:00,2748,Travel,Merchant 2748,Location 2748,77.29106098329157,0.4535346052163812,0,0
273,1269,9261.10996968282,2022-09-26,Customer 1269,34,Address 1269,748,97.69235336466316,2022-02-01 03:00:00,2285,Retail,Merchant 2285,Location 2285,57.80991603048806,0.1179434994362348,0,0
274,1271,9084.791658545855,2022-09-28,Customer 1271,23,Address 1271,160,99.24329385724016,2022-01-07 15:00:00,2783,Food,Merchant 2783,Location 2783,20.433902723174075,0.799903050684708,0,1
275,1272,5815.458023742309,2022-09-29,Customer 1272,48,Address 1272,368,39.31159079569777,2022-01-16 07:00:00,2221,Online,Merchant 2221,Location 2221,24.225467946636424,0.8904604827989656,0,0
276,1273,7120.616916284161,2022-09-30,Customer 1273,61,Address 1273,803,53.258294604800966,2022-02-03 10:00:00,2648,Other,Merchant 2648,Location 2648,66.58636376896106,0.979642138760861,0,0
277,1275,7853.48731434184,2022-10-02,Customer 1275,23,Address 1275,330,95.76692181306092,2022-01-14 17:00:00,2838,Food,Merchant 2838,Location 2838,47.67133353601729,0.0665114211885339,0,1
278,1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,499,25.40830020808809,2022-01-21 18:00:00,2733,Travel,Merchant 2733,Location 2733,60.60527992897917,0.2560597429293317,0,0
279,1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,667,77.68854755312054,2022-01-28 18:00:00,2293,Online,Merchant 2293,Location 2293,85.15330771817007,0.3270062223699993,0,0
280,1276,4961.926428913047,2022-10-03,Customer 1276,31,Address 1276,691,66.42078488287518,2022-01-29 18:00:00,2886,Online,Merchant 2886,Location 2886,80.28025091429441,0.4085459945427959,0,0
281,1277,5042.199848161743,2022-10-04,Customer 1277,22,Address 1277,94,79.77488953148558,2022-01-04 21:00:00,2680,Travel,Merchant 2680,Location 2680,85.86740383135798,0.4604078745218216,0,0
282,1277,5042.199848161743,2022-10-04,Customer 1277,22,Address 1277,833,73.29570994113007,2022-02-04 16:00:00,2269,Online,Merchant 2269,Location 2269,71.52131228586501,0.6168347773092807,0,0
283,1279,7156.870920112488,2022-10-06,Customer 1279,37,Address 1279,660,86.18244074893154,2022-01-28 11:00:00,2832,Food,Merchant 2832,Location 2832,65.52107415673018,0.4484428384534927,0,0
284,1280,8295.281557902284,2022-10-07,Customer 1280,60,Address 1280,336,64.2996060597047,2022-01-14 23:00:00,2899,Retail,Merchant 2899,Location 2899,64.06478658704091,0.7985862568880285,0,0
285,1280,8295.281557902284,2022-10-07,Customer 1280,60,Address 1280,906,90.38789073571203,2022-02-07 17:00:00,2081,Retail,Merchant 2081,Location 2081,34.79164660531628,0.4035529825012005,0,0
286,1281,3183.466494213557,2022-10-08,Customer 1281,33,Address 1281,199,60.700759795200256,2022-01-09 06:00:00,2679,Retail,Merchant 2679,Location 2679,74.8024137001501,0.3540911370424252,0,1
287,1281,3183.466494213557,2022-10-08,Customer 1281,33,Address 1281,355,76.34999350541855,2022-01-15 18:00:00,2661,Retail,Merchant 2661,Location 2661,70.79176647757191,0.5964349376833589,0,0
288,1282,7308.69730189397,2022-10-09,Customer 1282,39,Address 1282,418,14.19155734948768,2022-01-18 09:00:00,2994,Other,Merchant 2994,Location 2994,76.2766117703057,0.6267284710613488,0,0
289,1282,7308.69730189397,2022-10-09,Customer 1282,39,Address 1282,742,99.88740974312738,2022-01-31 21:00:00,2971,Travel,Merchant 2971,Location 2971,10.190064896318486,0.7890169520191657,0,0
290,1283,9408.482074265525,2022-10-10,Customer 1283,63,Address 1283,461,27.578224851691395,2022-01-20 04:00:00,2374,Food,Merchant 2374,Location 2374,57.62801474687827,0.4154593404725986,0,0
291,1285,6040.584196953391,2022-10-12,Customer 1285,47,Address 1285,362,71.7368591339746,2022-01-16 01:00:00,2271,Food,Merchant 2271,Location 2271,30.772897574209527,0.5059911088157398,0,0
292,1286,7665.932450291637,2022-10-13,Customer 1286,19,Address 1286,72,57.31615922446038,2022-01-03 23:00:00,2495,Online,Merchant 2495,Location 2495,53.91674221753586,0.1617728586912705,0,1
293,1286,7665.932450291637,2022-10-13,Customer 1286,19,Address 1286,351,28.343420494036856,2022-01-15 14:00:00,2697,Food,Merchant 2697,Location 2697,76.11121319258898,0.6250968090329804,0,0
294,1287,9561.510600327694,2022-10-14,Customer 1287,34,Address 1287,645,67.27985921251647,2022-01-27 20:00:00,2014,Retail,Merchant 2014,Location 2014,40.902286825448925,0.027235597018043,0,0
295,1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,560,37.37105363161972,2022-01-24 07:00:00,2283,Food,Merchant 2283,Location 2283,63.46213451883141,0.2511722043323737,0,0
296,1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,607,58.881829218778016,2022-01-26 06:00:00,2365,Online,Merchant 2365,Location 2365,49.12298790567034,0.5489740627530201,0,1
297,1289,9393.91094329131,2022-10-16,Customer 1289,31,Address 1289,974,85.88659811810663,2022-02-10 13:00:00,2625,Online,Merchant 2625,Location 2625,39.954165552392894,0.9163748915478472,0,0
298,1292,5713.487344025388,2022-10-19,Customer 1292,33,Address 1292,221,53.84797949558436,2022-01-10 04:00:00,2094,Food,Merchant 2094,Location 2094,47.443041935154895,0.210648526054667,0,0
299,1292,5713.487344025388,2022-10-19,Customer 1292,33,Address 1292,317,22.18984231519618,2022-01-14 04:00:00,2771,Online,Merchant 2771,Location 2771,64.93988674382405,0.8705355626587007,0,0
300,1293,3955.560715841445,2022-10-20,Customer 1293,51,Address 1293,428,11.567143945631798,2022-01-18 19:00:00,2369,Food,Merchant 2369,Location 2369,20.79480941546964,0.6339060442714397,0,0
301,1295,5483.470359081937,2022-10-22,Customer 1295,60,Address 1295,506,81.71166645699894,2022-01-22 01:00:00,2857,Other,Merchant 2857,Location 2857,88.89654527087248,0.5391930404729627,0,0
302,1296,1364.6379176550022,2022-10-23,Customer 1296,28,Address 1296,842,41.8227353715044,2022-02-05 01:00:00,2935,Food,Merchant 2935,Location 2935,97.90502270872146,0.1696831797286961,0,0
303,1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,134,33.800957892074884,2022-01-06 13:00:00,2511,Food,Merchant 2511,Location 2511,81.10453304374346,0.6752844762825353,0,0
304,1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,587,72.41360119397154,2022-01-25 10:00:00,2881,Food,Merchant 2881,Location 2881,79.87859224113026,0.3281384083244372,0,0
305,1299,4661.555925923707,2022-10-26,Customer 1299,31,Address 1299,590,70.54331536441717,2022-01-25 13:00:00,2460,Food,Merchant 2460,Location 2460,68.27403800691818,0.7297890965313768,0,0
306,1300,2446.8989581877204,2022-10-27,Customer 1300,40,Address 1300,334,47.59519154883488,2022-01-14 21:00:00,2474,Other,Merchant 2474,Location 2474,51.916807419107215,0.9480732830039864,0,0
307,1302,2670.1130146853484,2022-10-29,Customer 1302,54,Address 1302,12,95.55400891993546,2022-01-01 11:00:00,2746,Food,Merchant 2746,Location 2746,17.797222024189402,0.4517349450635481,0,0
308,1303,6650.9563718712825,2022-10-30,Customer 1303,35,Address 1303,633,11.705082409397097,2022-01-27 08:00:00,2961,Food,Merchant 2961,Location 2961,71.57334690739006,0.5219771425792494,0,0
309,1304,9631.517578499512,2022-10-31,Customer 1304,62,Address 1304,420,79.33627628450796,2022-01-18 11:00:00,2997,Retail,Merchant 2997,Location 2997,38.9607820625247,0.0069085722737294,0,0
310,1304,9631.517578499512,2022-10-31,Customer 1304,62,Address 1304,911,44.88713449114011,2022-02-07 22:00:00,2801,Retail,Merchant 2801,Location 2801,83.78950268867644,0.7560285737450182,0,0
311,1305,4624.660778614991,2022-11-01,Customer 1305,23,Address 1305,310,76.94851055777721,2022-01-13 21:00:00,2469,Other,Merchant 2469,Location 2469,83.10914211490532,0.0838056407330528,0,0
312,1307,8449.539575651721,2022-11-03,Customer 1307,31,Address 1307,557,66.24446927138561,2022-01-24 04:00:00,2301,Food,Merchant 2301,Location 2301,58.845687841143416,0.7081166726390359,0,0
313,1309,6507.017839612834,2022-11-05,Customer 1309,39,Address 1309,644,73.44126228893867,2022-01-27 19:00:00,2529,Other,Merchant 2529,Location 2529,80.15488067358145,0.7891194333920231,0,0
314,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,7,51.1470964781812,2022-01-01 06:00:00,2096,Food,Merchant 2096,Location 2096,55.383112817522296,0.1098916756547063,0,0
315,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,151,46.265651867845264,2022-01-07 06:00:00,2920,Retail,Merchant 2920,Location 2920,91.20674786727866,0.6983944973107784,0,0
316,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,335,84.74839337828455,2022-01-14 22:00:00,2919,Online,Merchant 2919,Location 2919,94.06588628576188,0.4041609764191658,0,0
317,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,376,30.412437389916438,2022-01-16 15:00:00,2645,Food,Merchant 2645,Location 2645,13.28764210371413,0.4110693200572858,0,0
318,1311,9253.478916937507,2022-11-07,Customer 1311,25,Address 1311,834,38.981553666269264,2022-02-04 17:00:00,2154,Online,Merchant 2154,Location 2154,97.8574375634752,0.8906371648924568,0,0
319,1312,6018.443646739725,2022-11-08,Customer 1312,26,Address 1312,989,20.443810594610373,2022-02-11 04:00:00,2284,Food,Merchant 2284,Location 2284,17.84848107618984,0.0295433289723273,0,0
320,1315,3432.0462856822232,2022-11-11,Customer 1315,51,Address 1315,476,54.66513489536387,2022-01-20 19:00:00,2976,Online,Merchant 2976,Location 2976,75.82077035751816,0.1169527989236673,0,0
321,1315,3432.0462856822232,2022-11-11,Customer 1315,51,Address 1315,592,57.87803871732218,2022-01-25 15:00:00,2256,Retail,Merchant 2256,Location 2256,73.96965272229485,0.043564933200842,0,0
322,1316,1538.0330397909063,2022-11-12,Customer 1316,41,Address 1316,253,52.32859080638063,2022-01-11 12:00:00,2033,Travel,Merchant 2033,Location 2033,15.053521973225672,0.5105081670860443,0,0
323,1318,3354.518348759637,2022-11-14,Customer 1318,61,Address 1318,523,10.933045904656083,2022-01-22 18:00:00,2090,Other,Merchant 2090,Location 2090,77.91709089903293,0.1649689650904061,0,0
324,1319,5564.493480735172,2022-11-15,Customer 1319,38,Address 1319,893,31.218274539629405,2022-02-07 04:00:00,2655,Travel,Merchant 2655,Location 2655,87.6023926816555,0.042641379008624,0,0
325,1320,4674.919670572002,2022-11-16,Customer 1320,48,Address 1320,216,91.44727683785102,2022-01-09 23:00:00,2533,Retail,Merchant 2533,Location 2533,33.346974587766816,0.0498583601810919,0,0
326,1321,2685.9423652780533,2022-11-17,Customer 1321,47,Address 1321,13,47.13851441157395,2022-01-01 12:00:00,2092,Other,Merchant 2092,Location 2092,64.78165788186897,0.4448031201651125,0,0
327,1321,2685.9423652780533,2022-11-17,Customer 1321,47,Address 1321,15,99.83263446243002,2022-01-01 14:00:00,2849,Other,Merchant 2849,Location 2849,35.45084414311964,0.8279264002423734,0,0
328,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,82,38.43137755298227,2022-01-04 09:00:00,2282,Online,Merchant 2282,Location 2282,89.92128590628081,0.084979207388952,0,0
329,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,299,53.65543294021365,2022-01-13 10:00:00,2243,Travel,Merchant 2243,Location 2243,87.3613393910834,0.2610608466124333,0,0
330,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,676,26.700167800701976,2022-01-29 03:00:00,2501,Food,Merchant 2501,Location 2501,86.20317958871541,0.7995937913277578,0,0
331,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,860,14.377501183070512,2022-02-05 19:00:00,2408,Retail,Merchant 2408,Location 2408,78.78711195110192,0.8305286093856156,0,0
332,1322,9411.508716680992,2022-11-18,Customer 1322,29,Address 1322,905,64.09589461181153,2022-02-07 16:00:00,2239,Travel,Merchant 2239,Location 2239,98.2408375996488,0.4777419058693507,0,0
333,1328,4443.037377459592,2022-11-24,Customer 1328,62,Address 1328,347,45.02844839488476,2022-01-15 10:00:00,2382,Other,Merchant 2382,Location 2382,55.28799945162703,0.982233144189468,0,0
334,1328,4443.037377459592,2022-11-24,Customer 1328,62,Address 1328,819,80.55842031263705,2022-02-04 02:00:00,2235,Retail,Merchant 2235,Location 2235,14.932056074403537,0.0202296675933418,0,0
335,1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,123,70.83894725546456,2022-01-06 02:00:00,2169,Other,Merchant 2169,Location 2169,76.92373657516502,0.269505804949578,1,1
336,1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,442,92.38660636515849,2022-01-19 09:00:00,2398,Other,Merchant 2398,Location 2398,91.34460458205795,0.386953239126781,1,0
337,1330,8773.956940488475,2022-11-26,Customer 1330,63,Address 1330,933,43.31408994984277,2022-02-08 20:00:00,2414,Other,Merchant 2414,Location 2414,29.3985429532272,0.719368166041893,1,0
338,1334,4572.64687327948,2022-11-30,Customer 1334,41,Address 1334,916,56.376547151977306,2022-02-08 03:00:00,2521,Other,Merchant 2521,Location 2521,48.32297180233819,0.4528922347432437,0,0
339,1336,9996.99152465927,2022-12-02,Customer 1336,42,Address 1336,60,82.91599923239106,2022-01-03 11:00:00,2479,Retail,Merchant 2479,Location 2479,56.39017672096056,0.7012128117494796,0,0
340,1339,7374.113944470907,2022-12-05,Customer 1339,53,Address 1339,371,41.02830654379494,2022-01-16 10:00:00,2262,Other,Merchant 2262,Location 2262,50.12328348996043,0.8685587035542267,0,0
341,1340,7309.477444001682,2022-12-06,Customer 1340,43,Address 1340,595,14.71386198547468,2022-01-25 18:00:00,2387,Other,Merchant 2387,Location 2387,89.72475793223832,0.6844904001802953,0,0
342,1343,8272.536631790612,2022-12-09,Customer 1343,48,Address 1343,495,32.92013195873318,2022-01-21 14:00:00,2397,Other,Merchant 2397,Location 2397,80.31494214920204,0.1591698486560371,0,0
343,1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,53,42.08401695356378,2022-01-03 04:00:00,2262,Food,Merchant 2262,Location 2262,44.00543975418234,0.5687201877502441,0,0
344,1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,400,94.81678805829148,2022-01-17 15:00:00,2329,Travel,Merchant 2329,Location 2329,12.078964200398689,0.6492773003309911,0,0
345,1345,7264.807041213747,2022-12-11,Customer 1345,52,Address 1345,957,13.131711320985104,2022-02-09 20:00:00,2195,Online,Merchant 2195,Location 2195,44.27028066955624,0.6030675005883553,0,0
346,1346,5760.88763144699,2022-12-12,Customer 1346,36,Address 1346,318,64.22877239230128,2022-01-14 05:00:00,2335,Retail,Merchant 2335,Location 2335,45.88273508416468,0.6173716445774726,0,0
347,1347,8935.00714558585,2022-12-13,Customer 1347,20,Address 1347,9,37.182411723100415,2022-01-01 08:00:00,2612,Retail,Merchant 2612,Location 2612,75.65994449829373,0.0104709053716154,0,1
348,1348,1599.2290316885878,2022-12-14,Customer 1348,41,Address 1348,724,13.471081558436213,2022-01-31 03:00:00,2685,Online,Merchant 2685,Location 2685,12.40996273327013,0.577930207021867,0,0
349,1350,3431.9397182364382,2022-12-16,Customer 1350,49,Address 1350,410,25.0084947085094,2022-01-18 01:00:00,2974,Other,Merchant 2974,Location 2974,84.20239258527035,0.1611616254570316,0,0
350,1350,3431.9397182364382,2022-12-16,Customer 1350,49,Address 1350,942,12.611478926976906,2022-02-09 05:00:00,2436,Other,Merchant 2436,Location 2436,54.02493330013226,0.7187946248769317,0,0
351,1351,6685.598453640112,2022-12-17,Customer 1351,32,Address 1351,280,16.219860051456457,2022-01-12 15:00:00,2553,Retail,Merchant 2553,Location 2553,31.214831319840613,0.7701598012954176,0,0
352,1351,6685.598453640112,2022-12-17,Customer 1351,32,Address 1351,588,74.32146924411033,2022-01-25 11:00:00,2142,Other,Merchant 2142,Location 2142,63.01423970331876,0.6108114169536368,0,0
353,1352,8130.737892776473,2022-12-18,Customer 1352,20,Address 1352,518,77.02315549089194,2022-01-22 13:00:00,2444,Other,Merchant 2444,Location 2444,58.71501977905394,0.6302915926782255,0,0
354,1354,3903.794554497941,2022-12-20,Customer 1354,45,Address 1354,274,35.92410077105648,2022-01-12 09:00:00,2262,Travel,Merchant 2262,Location 2262,59.425774167905104,0.9507628829289666,0,0
355,1356,7927.594272471447,2022-12-22,Customer 1356,44,Address 1356,517,63.14752710370071,2022-01-22 12:00:00,2372,Retail,Merchant 2372,Location 2372,19.508543963332247,0.173290010578529,0,0
356,1356,7927.594272471447,2022-12-22,Customer 1356,44,Address 1356,852,64.40294608397701,2022-02-05 11:00:00,2406,Retail,Merchant 2406,Location 2406,26.99668374959913,0.3808382363597588,0,0
357,1357,9999.776238940984,2022-12-23,Customer 1357,45,Address 1357,477,93.94593260347892,2022-01-20 20:00:00,2711,Travel,Merchant 2711,Location 2711,24.96992408493694,0.0714675533163863,0,0
358,1358,7039.2748357039445,2022-12-24,Customer 1358,51,Address 1358,449,12.95472549914229,2022-01-19 16:00:00,2597,Retail,Merchant 2597,Location 2597,68.98309529639025,0.8766561963606543,0,0
359,1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,107,58.084975288492096,2022-01-05 10:00:00,2908,Online,Merchant 2908,Location 2908,85.92834801769118,0.3664545518768669,0,0
360,1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,209,48.04486290773334,2022-01-09 16:00:00,2405,Food,Merchant 2405,Location 2405,57.25912840477829,0.2883373503010789,0,0
361,1359,8430.98651867882,2022-12-25,Customer 1359,53,Address 1359,239,53.97929249001216,2022-01-10 22:00:00,2442,Retail,Merchant 2442,Location 2442,52.565828289984246,0.3351857633051895,0,0
362,1360,6839.033502010339,2022-12-26,Customer 1360,55,Address 1360,516,19.74409229922852,2022-01-22 11:00:00,2352,Travel,Merchant 2352,Location 2352,74.36791474172722,0.3343613352889214,0,0
363,1365,2249.6838410311507,2022-12-31,Customer 1365,49,Address 1365,170,27.459895442013668,2022-01-08 01:00:00,2514,Other,Merchant 2514,Location 2514,96.1462465106588,0.4297705660959885,1,0
364,1366,3069.6446371624597,2023-01-01,Customer 1366,45,Address 1366,732,50.90991296286472,2022-01-31 11:00:00,2045,Online,Merchant 2045,Location 2045,20.579962375247582,0.4673429034772801,0,0
365,1366,3069.6446371624597,2023-01-01,Customer 1366,45,Address 1366,786,27.48195585196696,2022-02-02 17:00:00,2553,Other,Merchant 2553,Location 2553,93.71489242553008,0.2658286490724965,0,0
366,1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,591,82.50807121975488,2022-01-25 14:00:00,2709,Travel,Merchant 2709,Location 2709,18.78711993666675,0.9740997104770862,0,0
367,1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,649,85.17938662507261,2022-01-28 00:00:00,2439,Other,Merchant 2439,Location 2439,13.865181883980757,0.9825403046230244,0,0
368,1367,6381.958127861724,2023-01-02,Customer 1367,19,Address 1367,964,14.572576131898854,2022-02-10 03:00:00,2088,Food,Merchant 2088,Location 2088,85.37776737167682,0.1847927976811938,0,0
369,1368,8411.644415758685,2023-01-03,Customer 1368,19,Address 1368,729,31.367785962935866,2022-01-31 08:00:00,2464,Food,Merchant 2464,Location 2464,36.44120404880266,0.1853199849565174,0,0
370,1374,2897.001043526318,2023-01-09,Customer 1374,47,Address 1374,52,90.81333790562653,2022-01-03 03:00:00,2770,Retail,Merchant 2770,Location 2770,95.91411492767848,0.0555455780239428,0,0
371,1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,441,59.292725283190485,2022-01-19 08:00:00,2204,Online,Merchant 2204,Location 2204,94.52720429262942,0.8726630093340163,0,0
372,1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,673,88.37478319965568,2022-01-29 00:00:00,2777,Food,Merchant 2777,Location 2777,50.54702732963176,0.3863908869511046,0,0
373,1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,877,77.26384488888628,2022-02-06 12:00:00,2497,Online,Merchant 2497,Location 2497,62.539239518004656,0.1394057417340821,0,0
374,1376,5745.127918765053,2023-01-11,Customer 1376,53,Address 1376,968,38.67638285599344,2022-02-10 07:00:00,2373,Other,Merchant 2373,Location 2373,72.92707380065482,0.8729085939754808,0,0
375,1377,7515.21069536373,2023-01-12,Customer 1377,46,Address 1377,195,60.1627950076116,2022-01-09 02:00:00,2901,Food,Merchant 2901,Location 2901,46.79083873431522,0.829296851161239,0,0
376,1381,4206.199489908408,2023-01-16,Customer 1381,58,Address 1381,219,26.705903742573543,2022-01-10 02:00:00,2388,Online,Merchant 2388,Location 2388,78.78591569653737,0.8576199416102118,0,0
377,1381,4206.199489908408,2023-01-16,Customer 1381,58,Address 1381,765,83.83365836596249,2022-02-01 20:00:00,2276,Retail,Merchant 2276,Location 2276,41.28986856697706,0.477154970483057,0,0
378,1382,2896.257873108053,2023-01-17,Customer 1382,40,Address 1382,343,99.61607032247228,2022-01-15 06:00:00,2235,Other,Merchant 2235,Location 2235,39.32528732599576,0.8573620194529876,0,0
379,1382,2896.257873108053,2023-01-17,Customer 1382,40,Address 1382,542,44.09464247346977,2022-01-23 13:00:00,2657,Food,Merchant 2657,Location 2657,77.2385186191252,0.5685122195832132,0,0
380,1385,4335.814031939231,2023-01-20,Customer 1385,36,Address 1385,626,25.5487291410875,2022-01-27 01:00:00,2196,Retail,Merchant 2196,Location 2196,62.08117630253874,0.3398546091264148,0,0
